,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597
10,14,15,14,14,15,14,15,12,14,14,15,15,16,16,16,18,19,19,20,20,18,19,20,18,18,18,20,20,17,17,17,17,17,17,15,15,16,16,16,16,16,16,18,19,19,20,20,20,20,21,21,22,22,22,22,23,23,23,18,18,18,19,19,19,19,20,20,21,21,21,20,21,22,22,24,25,25,25,26,26,26,27,27,28,28,28,28,25,25,25,25,27,28,28,28,28,28,28,28,25,25,21,21,22,21,23,24,24,24,24,24,25,26,21,21,20,20,20,20,20,21,21,21,21,21,22,22,22,22,22,23,22,22,22,20,20,20,21,22,15,12,11,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,12,8,8,8,8,8,10,13,13,13,13,14,14,14,14,16,17,17,17,18,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,21,21,22,22,22,22,23,23,23,24,24,24,25,25,25,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,28,28,28,28,28,28,28,28,25,25,25,25,25,25,25,25,25,25,25,25,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,28,28,28,27,27,27,27,27,27,27,27,28,28,28,29,29,27,27,29,29,30,30,30,30,30,32,31,30,30,32,34,35,35,33,34,35,35,35,32,33,32,32,33,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,37,37,37,37,37,37,37,37,37,36,35,37,38,38,38,38,38,38,38,38,40,40,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,42,42,42,43,43,44,44,44,44,44,44,44,44,44,44,45,45,45,45,45,45,46,46,46,46,46,46,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,46,46,46,46,46,46,46,46,46,46,46,46,46,46,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,43,43,41,41,41,41,41,41,41,41,41,41,41,41,42,42,42,42,42,42,42,42,42,42,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,42,42,42,43,43,43,43,43,43,43,43,43,43,43,43,44
11,9,13,12,14,12,11,10,10,10,10,10,11,12,12,14,14,14,15,15,17,16,18,14,14,13,13,12,11,12,12,14,14,15,15,15,14,15,17,19,19,20,20,20,22,22,12,12,13,13,12,14,11,12,12,11,11,11,11,11,12,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,14,15,15,15,15,15,16,16,16,17,17,17,17,17,17,19,19,19,19,19,19,18,18,19,20,20,21,21,22,22,22,22,22,22,21,23,24,24,24,24,25,25,25,25,27,28,28,30,30,31,31,29,29,29,32,32,32,32,32,33,34,34,32,33,33,33,34,34,35,35,35,36,36,35,35,36,38,39,39,39,40,40,40,40,40,42,43,43,43,44,43,44,44,44,42,41,43,45,45,40,41,41,43,44,44,44,42,41,41,42,43,44,45,45,40,40,40,39,39,37,37,35,34,34,35,33,33,31,31,29,29,29,29,29,29,30,30,31,31,23,23,22,24,24,24,24,24,24,24,24,24,26,26,26,26,25,26,26,27,26,28,28,30,30,29,29,29,29,29,30,30,29,28,27,27,27,28,29,29,29,28,27,28,28,28,29,29,29,29,30,30,31,32,32,34,36,36,37,37,36,37,37,38,38,36,37,37,35,31,31,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,30,30,30,30,27,27,27,28,28,28,28,28,28,28,28,28,28,28,29,29,28,29,31,31,31,31,31,32,32,33,33,31,31,31,31,31,31,31,31,31,31,31,32,32,32,31,31,31,31,31,32,32,32,32,33,33,33,33,33,33,33,33,34,34,34,34,36,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,35,35,36,37,37,37,38,39,39,39,34,34,34,34,34,34,34,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,32,33,34,34,34,35,35,35,36,36,36,36,35,35,36,36,37,37,37,37,37,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,33,33,33,33,33,33,33,33,33,33,33,33,34,34,34,34,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34,34,34,35,35,35,35,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,37,37,37,37,37,37,37,38,38,38,35,35,35,35,35,35,36,36,36,36,36
12,7,7,7,8,9,9,10,10,10,11,12,12,13,14,14,14,16,16,17,18,11,11,11,12,13,14,14,14,16,16,16,16,16,17,17,18,18,19,16,16,16,16,17,17,18,18,18,19,22,22,22,22,22,23,23,22,23,22,22,22,22,23,23,25,26,26,26,23,24,24,24,19,18,16,15,17,17,16,17,16,17,17,16,16,16,14,14,14,14,16,17,17,18,20,18,19,18,15,15,16,16,17,17,17,17,18,18,19,19,19,19,19,20,20,19,19,20,20,20,20,20,21,21,21,21,20,20,20,21,21,21,21,23,23,24,24,25,25,24,24,23,24,24,24,25,25,26,26,27,27,26,27,27,26,26,27,27,27,28,30,30,31,31,31,32,33,33,33,34,34,34,31,31,31,31,31,32,34,34,34,33,29,30,30,28,28,28,29,29,29,30,30,30,31,32,33,33,34,34,35,34,34,33,31,29,29,30,30,30,30,27,27,28,29,29,29,30,31,31,31,32,32,32,32,31,31,31,32,32,32,32,32,32,32,30,31,31,31,31,33,33,33,33,32,32,32,32,32,33,33,33,33,33,33,33,33,33,33,33,33,34,34,37,37,37,37,37,37,37,37,37,37,38,38,37,36,36,36,36,36,36,38,38,38,38,38,38,38,38,38,38,38,38,38,39,39,39,39,40,40,41,41,41,41,41,41,41,39,39,39,36,36,36,36,36,36,36,36,36,35,35,35,35,34,34,34,34,34,34,34,34,32,33,34,34,35,35,35,35,36,36,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,35,35,35,35,35,35,35,35,33,33,33,33,33,33,31,32,33,33,33,33,33,33,33,33,34,34,34,34,34,34,34,34,35,34,35,35,35,35,37,37,37,37,37,37,37,37,38,35,35,35,35,35,35,35,36,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,35,36,37,37,37,37,37,37,37,38,38,38,38,39,39,36,36,37,37,37,37,36,36,36,36,37,37,37,37,33,33,34,34,35,35,35,35,35,35,35,35,31,32,30,30,31,30,29,30,31,30,30,30,29,30,30,32,31,31,31,31,31,31,31,31,33,35,35,35,35,34,35,36,38,39,38,38,39,39,40,40,40,40,41,41,40,41,37,38,38,38,38,38,40,41,40,41,41,42,42,42,35,34,34,35,35,35,35,35,36,36,36,37,37,37,37,36,36,36,37,37,37,37,38,38,38,37,37,37,37,39,39,39,39,38,39,39,39,40,36,35,34,34,34,35,35,35,35,35,35,36,36,36,36,36,37,37,38,38,37,38,39,39,39,39,39,40,40,40,40,40
13,9,10,13,15,17,18,18,18,19,17,15,16,16,16,16,17,18,18,18,18,18,19,17,18,18,15,17,17,18,18,19,19,18,18,19,19,17,17,17,18,18,19,19,20,20,18,15,15,14,14,14,14,15,15,16,16,16,16,15,15,15,15,12,12,13,13,13,13,13,14,14,14,16,17,16,17,17,17,17,18,16,17,18,18,17,17,17,17,15,15,15,15,14,15,15,15,16,17,17,17,17,17,17,17,18,19,19,19,20,21,21,22,20,17,17,18,18,18,19,21,21,21,21,22,22,22,22,23,23,23,22,23,23,23,23,24,20,19,19,18,18,18,18,18,18,19,19,19,19,19,19,19,20,21,21,22,22,24,24,24,25,25,25,24,24,24,24,23,23,23,24,24,24,24,24,23,23,23,23,24,24,22,23,23,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,23,25,26,26,26,26,26,26,26,26,26,27,27,27,28,27,28,28,28,28,28,27,28,29,29,29,30,31,31,33,33,34,32,32,32,33,33,33,33,34,33,31,30,30,31,26,25,26,24,24,24,24,24,24,24,24,21,21,21,21,21,21,21,21,23,23,22,22,22,22,22,22,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,21,21,22,23,23,23,23,23,23,21,21,21,21,21,21,21,21,21,21,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,14,14,15,14,14,14,14,13,13,13,11,11,12,13,13,13,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,13,13,13,13,13,13,14,14,14,14,14,14,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17
14,6,9,12,13,16,17,17,12,13,13,14,14,13,13,15,16,12,13,13,14,14,14,14,15,13,13,13,14,14,14,14,15,15,15,15,13,15,15,15,15,15,15,16,15,15,15,15,15,15,15,15,15,15,15,15,17,17,17,17,17,17,17,17,18,19,20,21,21,22,22,22,22,23,23,24,25,25,24,24,25,27,27,25,25,25,25,25,25,26,26,26,27,28,29,29,28,28,26,25,25,25,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,26,26,26,23,24,25,26,25,25,25,25,26,26,26,26,25,26,27,27,26,27,27,26,26,26,26,26,26,24,24,24,25,25,25,25,25,24,25,27,27,27,27,27,27,27,27,28,28,27,27,25,25,25,25,25,25,25,25,25,25,25,26,26,26,27,27,27,27,27,27,28,30,30,30,30,30,31,31,32,32,32,32,33,33,33,33,29,29,29,29,27,27,27,28,29,29,29,29,29,29,29,29,29,29,29,31,31,33,33,33,33,31,29,25,25,25,25,22,22,20,21,22,22,22,22,23,23,24,24,25,26,26,26,25,25,25,26,26,26,27,27,26,26,27,27,27,27,27,27,27,27,27,28,26,27,25,25,25,25,25,25,25,25,25,23,22,22,20,20,21,19,19,19,19,20,19,19,19,19,19,19,19,19,19,20,21,21,22,22,23,24,24,24,24,22,23,23,24,24,24,24,19,19,19,19,20,20,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,23,20,21,23,23,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,19,19,19
15,7,7,7,8,9,9,10,11,10,10,12,14,14,14,14,14,16,17,17,20,20,12,11,12,12,14,13,13,13,14,14,15,15,15,15,15,15,15,19,22,22,21,23,24,24,26,26,26,26,26,25,25,25,25,26,15,13,13,13,13,13,14,16,16,16,17,18,18,18,18,18,17,18,18,18,18,18,18,16,17,17,16,17,17,17,17,17,17,18,18,19,19,16,17,18,18,18,18,19,20,20,20,20,20,20,20,20,20,20,20,20,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,25,25,20,20,21,21,21,21,21,22,22,22,22,22,22,24,25,27,28,26,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,27,27,29,29,30,30,30,31,31,31,31,31,31,31,31,31,32,32,32,33,33,33,33,33,33,32,32,32,32,32,30,30,29,29,29,28,28,28,28,28,29,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,32,32,32,32,32,32,33,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,31,29,30,30,32,32,32,33,33,34,34,34,35,35,35,35,35,35,35,34,32,32,32,32,32,33,33,33,33,33,33,33,33,33,33,32,32,31,31,31,33,34,34,35,36,36,36,34,34,34,32,32,33,33,33,33,33,33,33,33,35,35,35,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,34,34,34,34,34,34,34,35,35,35,35,35,35,35,37,37,37,37,36,36,36,36,37,37,37,37,40,41,42,43,43,43,43,43,42,41,41,41,41,41,41,41,41,41,41,41,41,41,41,39,39,39,39,39,39,39,39,39,40,40,40,40,40,40,40,39,40,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,39,39,40,40,40,40,40,40,40,40,40,40,40,40,41,41,40,40,40,40,40,38,38,39,39,39,39,39,39,39,39,39,39,39,39,39,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
16,9,9,10,11,13,16,16,12,12,12,12,13,12,13,14,14,15,16,16,16,14,15,15,20,20,20,20,20,20,19,19,20,21,21,21,21,21,22,21,21,21,21,22,22,23,23,23,24,22,22,24,24,24,25,25,25,25,25,26,22,23,25,26,26,26,26,27,24,24,24,24,25,20,20,20,15,15,15,15,16,17,17,17,15,15,15,15,15,15,15,15,16,16,16,16,16,17,18,17,17,17,17,18,18,18,18,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,19,19,19,19,19,18,18,18,18,19,19,19,19,19,19,19,20,20,20,20,18,16,16,16,16,16,16,16,16,17,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,20,20,20,19,20,20,20,20,21,21,21,21,21,21,21,24,25,25,25,26,26,26,26,26,26,24,25,25,25,25,25,25,26,28,28,28,28,28,28,28,29,30,30,31,31,31,31,32,31,25,26,26,26,26,26,23,23,23,23,23,24,25,25,24,21,21,19,19,19,19,20,20,20,20,20,20,20,21,21,21,22,22,22,23,23,23,23,23,24,24,25,25,25,25,26,26,26,25,25,25,25,26,26,26,26,28,28,28,29,29,30,30,30,30,30,31,31,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,29,29,29,29,29,29,29,29,29,29,31,31,31,31,32,32,32,32,32,32,32,33,33,33,33,33,33,33,33,31,31,31,31,31,31,31,31,31,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,33,33,33,33,33,33,33,33,33,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,31,32,33,33,33,33,33,33,33,33,35,35,35,35,35,35,35,35,35,35,35,35,36,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,39,39,39,39,39,39,39,39,40,41,41,41,42,42,42,42,42,42,42,42,42,42,42,42,42,43,43,44,44,44,44,44,44,44,43,43,43,43,43,43,43,42,42,42,42,42,42,42,42,41,41,41,41,40,40,40,40,40,40,40,40,41,41,41,38,38,38,38,38,38,38,38,38,38,38,38,38,38,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,35,35,35,34,34,34,33,33,33,33,33,33,33,33,33,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,32,32,33,33,33,33,33
17,12,15,16,19,21,18,20,18,20,21,20,18,19,17,14,14,14,13,14,16,16,13,14,14,14,14,17,17,17,17,18,19,17,18,18,18,18,16,16,17,18,18,21,17,18,18,18,19,19,19,19,19,20,22,22,22,23,24,24,24,24,24,24,25,26,26,26,27,27,22,22,22,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,17,17,17,17,17,17,17,18,18,18,18,15,16,16,16,16,17,16,17,17,17,18,17,17,17,17,17,17,16,17,16,16,16,16,16,16,16,17,18,24,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,25,26,26,26,26,28,25,25,26,26,26,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,29,29,29,29,30,29,28,28,28,28,28,28,29,27,27,27,27,27,27,28,28,29,30,30,30,30,30,30,30,30,30,30,30,29,30,30,29,29,26,27,27,27,26,27,28,28,28,28,29,27,27,27,28,29,30,30,30,32,31,31,32,33,33,34,34,34,34,35,35,36,36,36,36,37,39,40,40,40,40,40,40,41,41,41,42,43,41,41,41,41,41,40,40,40,40,38,38,38,38,38,38,37,37,37,37,38,38,38,38,38,39,39,38,40,41,41,41,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,38,36,36,36,36,36,35,35,35,35,37,37,35,35,35,35,35,35,35,35,35,35,36,33,33,33,32,24,24,24,25,25,25,25,26,26,26,28,28,28,28,28,29,29,31,31,31,31,31,31,31,31,32,33,33,33,33,33,33,33,33,33,33,33,34,31,31,31,31,31,31,31,31,31,31,31,31,31,30,29,29,29,29,29,30,30,30,30,30,30,31,31,31,30,30,30,30,30,31,31,31,31,31,31,31,31,28,28,28,28,28,21,23,24,25,25,25,24,24,24,23,23,23,23,23,24,24,23,23,23,24,25,26,26,27,27,27,27,27,27,27,27,25,25,26,26,26,26,27,27,29,29,29,28,28,28,29,27,27,27,27,27,27,28,26,27,25,25,25,26,27,27,27,27,28,28,28,30,30,30,30,31,31,31,31,32,33,33,32,29,29,29,29,29,29,29,29,30,30,30,30,31,33,33,33,32,33,33,33,34,34,34,34,36,36,36,36,36,36,36,37,36,36,36,36,36,36,26,27,25,26,26,25,25,25,26,26,27,27,27,27,28,29,30,31,31,32,32,32,33,32,34,35,35,35,34,33,33,33,34,34,34,34,34,34,34,34,34,34,34,33,33,33,33,33,33,33,33,33,33,33,33,31,29,29,29,29,29
18,6,5,7,8,10,13,14,15,15,16,17,17,16,17,15,15,15,15,16,16,16,16,16,15,16,16,16,17,17,13,13,13,14,14,15,15,15,15,15,17,17,18,19,20,20,21,22,23,23,23,23,23,23,23,22,22,22,21,21,22,23,20,20,21,13,15,18,19,19,19,19,19,19,21,21,23,18,18,19,19,18,18,20,20,21,18,18,18,18,20,22,23,24,26,20,20,20,20,20,20,19,20,21,21,21,21,21,21,21,22,22,22,23,20,18,18,20,20,20,18,19,19,19,22,23,24,24,24,22,22,22,22,22,22,22,21,20,20,20,20,20,21,22,22,22,21,21,21,21,21,21,22,22,22,22,22,22,23,23,23,23,23,24,24,25,25,26,27,28,28,28,28,28,28,24,24,23,23,23,24,25,25,25,25,25,25,25,24,24,24,24,24,24,21,21,21,21,22,22,24,25,25,25,25,25,25,25,23,23,24,25,25,25,25,26,26,26,26,26,25,25,25,25,25,25,25,25,23,23,23,23,23,23,23,23,23,24,24,24,23,22,22,22,24,24,25,25,26,26,26,26,26,26,26,27,28,28,28,28,28,28,28,28,29,29,28,28,28,29,29,29,27,27,28,28,28,29,29,29,29,29,31,31,31,31,31,32,32,33,33,33,32,32,32,32,32,32,31,31,31,33,33,33,33,34,34,34,34,35,35,35,35,36,36,36,35,35,35,35,35,35,36,36,37,37,37,37,37,37,37,37,37,37,35,36,36,36,36,34,34,36,36,36,35,36,36,37,37,37,37,37,39,39,39,40,38,38,38,37,37,37,37,37,37,37,37,38,38,38,38,38,37,37,37,36,36,36,36,34,34,34,34,31,31,32,32,31,31,32,32,32,32,32,32,33,33,34,35,35,35,35,35,35,35,35,37,38,39,39,39,39,40,41,42,41,41,41,38,38,38,38,38,37,36,36,36,36,36,36,36,37,37,37,37,37,37,39,37,37,38,38,38,38,38,38,38,38,38,38,38,36,36,36,37,37,37,37,37,37,37,37,37,37,37,37,37,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,39,37,36,34,34,34,34,34,34,34,34,34,35,33,33,30,30,30,30,30,30,30,30,30,30,31,31,31,31,32,33,33,33,31,31,33,34,35,35,36,37,37,37,37,37,38,38,39,39,32,30,31,31,31,31,32,32,32,32,32,32,32,32,32,32,32,32,32,33,33,30,31,32,32,32,32,31,31,31,31,31,31,31,31,31,32,32,32,32,32,32,32,32,32,33,33,33,33,33,33,34,34,34,34,31,31,32,32,32,32,32,32,32,32,32,32,32
19,9,10,8,9,13,12,13,13,13,17,16,16,16,16,11,11,11,12,12,12,12,12,12,13,14,14,14,14,14,14,15,17,17,17,18,18,16,16,15,15,17,17,18,18,18,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,17,13,13,13,13,11,11,11,12,12,12,12,12,12,12,12,12,12,13,13,13,13,14,14,14,14,15,15,15,15,15,15,15,17,17,17,18,18,18,18,19,20,21,21,21,21,22,22,22,22,22,22,21,22,22,22,22,22,22,22,20,20,21,22,23,23,22,23,23,23,22,23,23,24,23,23,24,25,26,26,26,26,26,26,26,23,23,23,23,23,23,24,24,24,24,24,24,24,23,23,24,24,24,24,24,24,24,25,26,26,26,26,26,27,27,27,27,27,27,28,28,28,25,25,25,25,26,26,26,26,26,26,27,27,27,27,27,27,27,27,26,26,26,26,26,27,27,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,26,27,28,29,30,30,30,30,30,29,29,29,29,30,31,31,31,31,31,31,32,32,33,33,33,34,36,36,36,37,37,38,38,37,37,37,34,34,34,34,34,35,33,31,31,32,33,33,33,31,32,32,32,32,33,33,33,33,33,34,34,34,31,31,32,32,32,32,32,32,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,20,21,21,23,24,24,24,24,25,25,25,25,25,25,25,25,25,26,26,26,24,24,25,25,25,25,25,25,25,25,25,25,27,27,28,28,29,28,28,29,29,29,30,32,33,33,33,34,33,33,33,34,35,33,32,32,33,33,33,33,33,33,33,33,33,34,34,34,34,34,34,34,31,31,31,31,31,32,32,32,32,32,32,32,33,33,33,33,33,33,33,33,33,33,32,32,33,30,30,30,30,29,29,29,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,32,32,32,32,32,32,32,33,34,33,33,33,33,33,33,33,34,33,34,34,34,34,34,35,35,36,36,36,37,37,37,34,35,35,36,36,34,34,34,34,36,34,34,34,34,35,36,37,37,37,39,40,40,41,41,41,41,41,41,41,40,40,40,40,38,38,38,38,36,36,38,38,38,38,38,38,38,34,35,35,36,36,36,36,36,33,34,34,35,35,35,35,36,34,34,36,36,36,36,37,35,35,38,37,37,37,32,32,33,34,33,33,34,35,35,32,32,30,31,31,32,31,31,31,31,29,29,29,29,29,29,29,29,29,29,29,29,29,27,29,29,29,29,31,31,31,32
